drug_id,synonym_id
DB10355,SYN24872
DB10356,SYN24873
DB10356,SYN24874
DB10356,SYN24875
DB10357,SYN24876
DB10357,SYN24877
DB10357,SYN24878
DB10357,SYN24879
DB10357,SYN24880
DB10357,SYN24881
DB10359,SYN24882
DB10359,SYN24883
DB10360,SYN24884
DB10361,SYN24885
DB10361,SYN24886
DB10362,SYN24887
DB10362,SYN24888
DB10363,SYN24889
DB10363,SYN24890
DB10364,SYN24891
DB10364,SYN24892
DB10365,SYN24893
DB10365,SYN24894
DB10366,SYN24895
DB10366,SYN24896
DB10366,SYN24897
DB10366,SYN24898
DB10366,SYN24899
DB10368,SYN24900
DB10368,SYN24901
DB10369,SYN24902
DB10369,SYN24903
DB10370,SYN24904
DB10370,SYN24905
DB10370,SYN24906
DB10370,SYN24907
DB10371,SYN24908
DB10371,SYN24909
DB10372,SYN24910
DB10372,SYN24911
DB10373,SYN24912
DB10373,SYN24913
DB10374,SYN24914
DB10374,SYN24915
DB10375,SYN24916
DB10376,SYN24917
DB10377,SYN24918
DB10377,SYN24919
DB10378,SYN24920
DB10378,SYN24921
DB10379,SYN24922
DB10379,SYN24923
DB10379,SYN24924
DB10379,SYN24925
DB10379,SYN24926
DB10379,SYN24927
DB10380,SYN24928
DB10380,SYN24929
DB10380,SYN24930
DB10380,SYN24931
DB10380,SYN24932
DB10380,SYN24933
DB10380,SYN24934
DB10380,SYN24935
DB10380,SYN24936
DB10380,SYN24937
DB10380,SYN24938
DB10380,SYN24939
DB10380,SYN24940
DB10380,SYN24941
DB10380,SYN24942
DB10380,SYN24943
DB10380,SYN24944
DB10380,SYN24945
DB10381,SYN24946
DB10382,SYN24947
DB10382,SYN24948
DB10383,SYN24949
DB10383,SYN24950
DB10384,SYN24951
DB10384,SYN24952
DB10385,SYN24953
DB10385,SYN24954
DB10385,SYN24955
DB10385,SYN24956
DB10385,SYN24957
DB10386,SYN24958
DB10386,SYN24959
DB10387,SYN24960
DB10387,SYN24961
DB10388,SYN24962
DB10388,SYN24963
DB10389,SYN24964
DB10389,SYN24965
DB10389,SYN24966
DB10389,SYN24967
DB10389,SYN24968
DB10389,SYN24969
DB10390,SYN24970
DB10390,SYN24971
DB10391,SYN24972
DB10391,SYN24973
DB10392,SYN24974
DB10392,SYN24975
DB10393,SYN24976
DB10393,SYN24977
DB10394,SYN24978
DB10394,SYN24979
DB10394,SYN24980
DB10394,SYN24981
DB10394,SYN24982
DB10394,SYN24983
DB10394,SYN24984
DB10394,SYN24985
DB10394,SYN24986
DB10394,SYN24987
DB10394,SYN24988
DB10394,SYN24989
DB10394,SYN24990
DB10394,SYN24991
DB10394,SYN24992
DB10395,SYN24993
DB10395,SYN24994
DB10396,SYN24995
DB10396,SYN24996
DB10397,SYN24997
DB10397,SYN24998
DB10398,SYN24999
DB10399,SYN25000
DB10399,SYN25001
DB10399,SYN25002
DB10400,SYN25003
DB10400,SYN25004
DB10400,SYN25005
DB10400,SYN25006
DB10400,SYN25007
DB10400,SYN25008
DB10400,SYN25009
DB10401,SYN25010
DB10401,SYN25011
DB10401,SYN25012
DB10401,SYN25013
DB10401,SYN25014
DB10401,SYN25015
DB10401,SYN25016
DB10401,SYN25017
DB10401,SYN25018
DB10403,SYN25019
DB10403,SYN25020
DB10403,SYN25021
DB10404,SYN25022
DB10404,SYN25023
DB10404,SYN25024
DB10406,SYN25025
DB10406,SYN25026
DB10408,SYN25027
DB10409,SYN25028
DB10409,SYN25029
DB10409,SYN25030
DB10409,SYN25031
DB10409,SYN25032
DB10409,SYN25033
DB10409,SYN25034
DB10410,SYN25035
DB10410,SYN25036
DB10410,SYN25037
DB10410,SYN25038
DB10410,SYN25039
DB10410,SYN25040
DB10410,SYN25041
DB10410,SYN25042
DB10411,SYN25043
DB10411,SYN25044
DB10412,SYN25045
DB10412,SYN25046
DB10413,SYN25047
DB10413,SYN25048
DB10413,SYN25049
DB10413,SYN25050
DB10415,SYN25051
DB10416,SYN25052
DB10416,SYN25053
DB10417,SYN25054
DB10417,SYN25055
DB10417,SYN25056
DB10418,SYN25057
DB10418,SYN25058
DB10418,SYN25059
DB10419,SYN25060
DB10419,SYN25061
DB10420,SYN25062
DB10420,SYN25063
DB10421,SYN25064
DB10421,SYN25065
DB10422,SYN25066
DB10422,SYN25067
DB10423,SYN25068
DB10424,SYN25069
DB10424,SYN25070
DB10425,SYN25071
DB10426,SYN25072
DB10427,SYN25073
DB10427,SYN25074
DB10428,SYN25075
DB10429,SYN25076
DB10430,SYN25077
DB10431,SYN25078
DB10432,SYN25079
DB10433,SYN25080
DB10434,SYN25081
DB10435,SYN25082
DB10436,SYN25083
DB10437,SYN25084
DB10438,SYN25085
DB10439,SYN25086
DB10440,SYN25087
DB10441,SYN25088
DB10441,SYN25089
DB10441,SYN25090
DB10441,SYN25091
DB10441,SYN25092
DB10441,SYN25093
DB10442,SYN25094
DB10443,SYN25095
DB10443,SYN25096
DB10444,SYN25097
DB10444,SYN25098
DB10445,SYN25099
DB10446,SYN25100
DB10447,SYN25101
DB10448,SYN25102
DB10448,SYN25103
DB10448,SYN25104
DB10448,SYN25105
DB10449,SYN25106
DB10450,SYN25107
DB10451,SYN25108
DB10451,SYN25109
DB10451,SYN25110
DB10451,SYN25111
DB10451,SYN25112
DB10451,SYN25113
DB10451,SYN25114
DB10451,SYN25115
DB10451,SYN25116
DB10451,SYN25117
DB10451,SYN25118
DB10451,SYN25119
DB10451,SYN25120
DB10451,SYN25121
DB10451,SYN25122
DB10451,SYN25123
DB10451,SYN25124
DB10451,SYN25125
DB10451,SYN25126
DB10451,SYN25127
DB10451,SYN25128
DB10451,SYN25129
DB10451,SYN25130
DB10451,SYN25131
DB10451,SYN25132
DB10451,SYN25133
DB10451,SYN25134
DB10451,SYN25135
DB10451,SYN25136
DB10451,SYN25137
DB10451,SYN25138
DB10451,SYN25139
DB10451,SYN25140
DB10451,SYN25141
DB10451,SYN25142
DB10451,SYN25143
DB10451,SYN25144
DB10451,SYN25145
DB10451,SYN25146
DB10451,SYN25147
DB10451,SYN25148
DB10451,SYN25149
DB10451,SYN25150
DB10451,SYN25151
DB10452,SYN25152
DB10453,SYN25153
DB10453,SYN25154
DB10454,SYN25155
DB10454,SYN25156
DB10455,SYN25157
DB10455,SYN25158
DB10456,SYN25159
DB10456,SYN25160
DB10457,SYN25161
DB10457,SYN25162
DB10458,SYN25163
DB10458,SYN25164
DB10459,SYN25165
DB10459,SYN25166
DB10460,SYN25167
DB10461,SYN25168
DB10461,SYN25169
DB10462,SYN25170
DB10462,SYN25171
DB10463,SYN25172
DB10463,SYN25173
DB10464,SYN25174
DB10464,SYN25175
DB10465,SYN25176
DB10465,SYN25177
DB10466,SYN25178
DB10466,SYN25179
DB10467,SYN25180
DB10467,SYN25181
DB10468,SYN25182
DB10468,SYN25183
DB10469,SYN25184
DB10469,SYN25185
DB10470,SYN25186
DB10471,SYN25187
DB10471,SYN25188
DB10472,SYN25189
DB10472,SYN25190
DB10473,SYN25191
DB10473,SYN25192
DB10474,SYN25193
DB10474,SYN25194
DB10475,SYN25195
DB10478,SYN25196
DB10478,SYN25197
DB10479,SYN25198
DB10479,SYN25199
DB10480,SYN25200
DB10481,SYN25201
DB10482,SYN25202
DB10482,SYN25203
DB10483,SYN25204
DB10483,SYN25205
DB10484,SYN25206
DB10484,SYN25207
DB10485,SYN25208
DB10485,SYN25209
DB10486,SYN25210
DB10486,SYN25211
DB10487,SYN25212
DB10487,SYN25213
DB10488,SYN25214
DB10488,SYN25215
DB10489,SYN25216
DB10489,SYN25217
DB10490,SYN25218
DB10490,SYN25219
DB10491,SYN25220
DB10491,SYN25221
DB10493,SYN25222
DB10493,SYN25223
DB10494,SYN25224
DB10494,SYN25225
DB10495,SYN25226
DB10495,SYN25227
DB10496,SYN25228
DB10496,SYN25229
DB10497,SYN25230
DB10497,SYN25231
DB10497,SYN25232
DB10497,SYN25233
DB10497,SYN25234
DB10497,SYN25235
DB10497,SYN25236
DB10497,SYN25237
DB10497,SYN25238
DB10497,SYN25239
DB10497,SYN25240
DB10498,SYN25241
DB10498,SYN25242
DB10499,SYN25243
DB10499,SYN25244
DB10499,SYN25245
DB10499,SYN25246
DB10499,SYN25247
DB10499,SYN25248
DB10499,SYN25249
DB10499,SYN25250
DB10499,SYN25251
DB10499,SYN25252
DB10500,SYN25253
DB10501,SYN25254
DB10502,SYN25255
DB10503,SYN25256
DB10504,SYN25257
DB10504,SYN25258
DB10505,SYN25259
DB10506,SYN25260
DB10508,SYN25261
DB10509,SYN25262
DB10510,SYN25263
DB10510,SYN25264
DB10510,SYN25265
DB10510,SYN25266
DB10510,SYN25267
DB10510,SYN25268
DB10510,SYN25269
DB10510,SYN25270
DB10510,SYN25271
DB10511,SYN25272
DB10512,SYN25273
DB10513,SYN25274
DB10514,SYN25275
DB10515,SYN25276
DB10516,SYN25277
DB10516,SYN25278
DB10516,SYN25279
DB10516,SYN25280
DB10516,SYN25281
DB10516,SYN25282
DB10516,SYN25283
DB10516,SYN25284
DB10517,SYN25285
DB10518,SYN25286
DB10519,SYN25287
DB10520,SYN25288
DB10523,SYN25289
DB10525,SYN25290
DB10526,SYN25291
DB10526,SYN25292
DB10526,SYN25293
DB10526,SYN25294
DB10526,SYN25295
DB10527,SYN25296
DB10528,SYN25297
DB10528,SYN25298
DB10528,SYN25299
DB10528,SYN25300
DB10528,SYN25301
DB10528,SYN25302
DB10528,SYN25303
DB10528,SYN25304
DB10529,SYN25305
DB10530,SYN25306
DB10531,SYN25307
DB10531,SYN25308
DB10531,SYN25309
DB10532,SYN25310
DB10532,SYN25311
DB10533,SYN25312
DB10534,SYN25313
DB10534,SYN25314
DB10535,SYN25315
DB10535,SYN25316
DB10535,SYN25317
DB10535,SYN25318
DB10535,SYN25319
DB10535,SYN25320
DB10535,SYN25321
DB10535,SYN25322
DB10535,SYN25323
DB10535,SYN25324
DB10535,SYN25325
DB10535,SYN25326
DB10535,SYN25327
DB10535,SYN25328
DB10535,SYN25329
DB10536,SYN25330
DB10537,SYN25331
DB10537,SYN25332
DB10538,SYN25333
DB10539,SYN25334
DB10540,SYN25335
DB10541,SYN25336
DB10541,SYN25337
DB10541,SYN25338
DB10541,SYN25339
DB10542,SYN25340
DB10543,SYN25341
DB10543,SYN25342
DB10543,SYN25343
DB10543,SYN25344
DB10543,SYN25345
DB10543,SYN25346
DB10543,SYN25347
DB10543,SYN25348
DB10543,SYN25349
DB10543,SYN25350
DB10544,SYN25351
DB10544,SYN25352
DB10544,SYN25353
DB10544,SYN25354
DB10544,SYN25355
DB10544,SYN25356
DB10544,SYN25357
DB10544,SYN25358
DB10544,SYN25359
DB10544,SYN25360
DB10544,SYN25361
DB10544,SYN25362
DB10544,SYN25363
DB10544,SYN25364
DB10544,SYN25365
DB10544,SYN25366
DB10544,SYN25367
DB10544,SYN25368
DB10544,SYN25369
DB10544,SYN25370
DB10544,SYN25371
DB10544,SYN25372
DB10544,SYN25373
DB10544,SYN25374
DB10545,SYN25375
DB10546,SYN25376
DB10546,SYN25377
DB10546,SYN25378
DB10547,SYN25379
DB10548,SYN25380
DB10548,SYN25381
DB10549,SYN25382
DB10550,SYN25383
DB10550,SYN25384
DB10550,SYN25385
DB10550,SYN25386
DB10551,SYN25387
DB10551,SYN25388
DB10552,SYN25389
DB10552,SYN25390
DB10553,SYN25391
DB10554,SYN25392
DB10555,SYN25393
DB10555,SYN25394
DB10555,SYN25395
DB10555,SYN25396
DB10555,SYN25397
DB10555,SYN25398
DB10555,SYN25399
DB10555,SYN25400
DB10555,SYN25401
DB10555,SYN25402
DB10555,SYN25403
DB10555,SYN25404
DB10555,SYN25405
DB10555,SYN25406
DB10555,SYN25407
DB10555,SYN25408
DB10555,SYN25409
DB10555,SYN25410
DB10555,SYN25411
DB10555,SYN25412
DB10555,SYN25413
DB10555,SYN25414
DB10556,SYN25415
DB10557,SYN25416
DB10558,SYN25417
DB10559,SYN25418
DB10559,SYN25419
DB10560,SYN25420
DB10561,SYN25421
DB10562,SYN25422
DB10563,SYN25423
DB10563,SYN25424
DB10563,SYN25425
DB10563,SYN25426
DB10564,SYN25427
DB10566,SYN25428
DB10567,SYN25429
DB10567,SYN25430
DB10567,SYN25431
DB10567,SYN25432
DB10568,SYN25433
DB10569,SYN25434
DB10570,SYN25435
DB10571,SYN25436
DB10572,SYN25437
DB10572,SYN25438
DB10573,SYN25439
DB10574,SYN25440
DB10574,SYN25441
DB10574,SYN25442
DB10574,SYN25443
DB10575,SYN25444
DB10576,SYN25445
DB10576,SYN25446
DB10577,SYN25447
DB10578,SYN25448
DB10579,SYN25449
DB10579,SYN25450
DB10579,SYN25451
DB10579,SYN25452
DB10579,SYN25453
DB10579,SYN25454
DB10579,SYN25455
DB10579,SYN25456
DB10579,SYN25457
DB10579,SYN25458
DB10579,SYN25459
DB10579,SYN25460
DB10579,SYN25461
DB10579,SYN25462
DB10579,SYN25463
DB10579,SYN25464
DB10579,SYN25465
DB10579,SYN25466
DB10580,SYN25467
DB10580,SYN25468
DB10581,SYN25469
DB10582,SYN25470
DB10582,SYN25471
DB10583,SYN25472
DB10583,SYN25473
DB10583,SYN25474
DB10583,SYN25475
DB10584,SYN25476
DB10584,SYN25477
DB10584,SYN25478
DB10596,SYN25479
DB10596,SYN25480
DB10597,SYN25481
DB10598,SYN25482
DB10599,SYN25483
DB10600,SYN25484
DB10601,SYN25485
DB10601,SYN25486
DB10602,SYN25487
DB10603,SYN25488
DB10603,SYN25489
DB10604,SYN25490
DB10604,SYN25491
DB10605,SYN25492
DB10605,SYN25493
DB10605,SYN25494
DB10606,SYN25495
DB10606,SYN25496
DB10607,SYN25497
DB10607,SYN25498
DB10608,SYN25499
DB10608,SYN25500
DB10609,SYN25501
DB10609,SYN25502
DB10610,SYN25503
DB10611,SYN25504
DB10611,SYN25505
DB10612,SYN25506
DB10613,SYN25507
DB10614,SYN25508
DB10615,SYN25509
DB10616,SYN25510
DB10617,SYN25511
DB10618,SYN25512
DB10619,SYN25513
DB10620,SYN25514
DB10621,SYN25515
DB10622,SYN25516
DB10622,SYN25517
DB10623,SYN25518
DB10624,SYN25519
DB10625,SYN25520
DB10626,SYN25521
DB10627,SYN25522
DB10627,SYN25523
DB10627,SYN25524
DB10628,SYN25525
DB10628,SYN25526
DB10629,SYN25527
DB10629,SYN25528
DB10629,SYN25529
DB10630,SYN25530
DB10631,SYN25531
DB10632,SYN25532
DB10633,SYN25533
DB10634,SYN25534
DB10635,SYN25535
DB10635,SYN25536
DB10636,SYN25537
DB10637,SYN25538
DB10638,SYN25539
DB10639,SYN25540
DB10640,SYN25541
DB10640,SYN25542
DB10641,SYN25543
DB10642,SYN25544
DB10643,SYN25545
DB10644,SYN25546
DB10645,SYN25547
DB10645,SYN25548
DB10646,SYN25549
DB10647,SYN25550
DB10648,SYN25551
DB10650,SYN25552
DB10650,SYN25553
DB10651,SYN25554
DB10651,SYN25555
DB10651,SYN25556
DB10651,SYN25557
DB10651,SYN25558
DB10651,SYN25559
DB10651,SYN25560
DB10651,SYN25561
DB10651,SYN25562
DB10651,SYN25563
DB10652,SYN25564
DB10653,SYN25565
DB10653,SYN25566
DB10653,SYN25567
DB10653,SYN25568
DB10653,SYN25569
DB10653,SYN25570
DB10653,SYN25571
DB10653,SYN25572
DB10653,SYN25573
DB10653,SYN25574
DB10653,SYN25575
DB10653,SYN25576
DB10653,SYN25577
DB10654,SYN25578
DB10654,SYN25579
DB10655,SYN25580
DB10656,SYN25581
DB10657,SYN25582
DB10658,SYN25583
DB10659,SYN25584
DB10660,SYN25585
DB10661,SYN25586
DB10662,SYN25587
DB10663,SYN25588
DB10664,SYN25589
DB10666,SYN25590
DB10666,SYN25591
DB10666,SYN25592
DB10666,SYN25593
DB10666,SYN25594
DB10666,SYN25595
DB10666,SYN25596
DB10666,SYN25597
DB10666,SYN25598
DB10666,SYN25599
DB10666,SYN25600
DB10666,SYN25601
DB10666,SYN25602
DB10666,SYN25603
DB10666,SYN25604
DB10666,SYN25605
DB10667,SYN25606
DB10667,SYN25607
DB10667,SYN25608
DB10667,SYN25609
DB10667,SYN25610
DB10667,SYN25611
DB10667,SYN25612
DB10667,SYN25613
DB10667,SYN25614
DB10667,SYN25615
DB10667,SYN25616
DB10667,SYN25617
DB10667,SYN25618
DB10667,SYN25619
DB10667,SYN25620
DB10667,SYN25621
DB10667,SYN25622
DB10667,SYN25623
DB10667,SYN25624
DB10669,SYN25625
DB10670,SYN25626
DB10670,SYN25627
DB10671,SYN25628
DB10671,SYN25629
DB10672,SYN25630
DB10672,SYN25631
DB10672,SYN25632
DB10672,SYN25633
DB10672,SYN25634
DB10672,SYN25635
DB10672,SYN25636
DB10672,SYN25637
DB10672,SYN25638
DB10672,SYN25639
DB10672,SYN25640
DB10672,SYN25641
DB10672,SYN25642
DB10672,SYN25643
DB10672,SYN25644
DB10672,SYN25645
DB10672,SYN25646
DB10672,SYN25647
DB10672,SYN25648
DB10672,SYN25649
DB10672,SYN25650
DB10672,SYN25651
DB10672,SYN25652
DB10672,SYN25653
DB10672,SYN25654
DB10672,SYN25655
DB10672,SYN25656
DB10672,SYN25657
DB10672,SYN25658
DB10672,SYN25659
DB10673,SYN25660
DB10674,SYN25661
DB10675,SYN25662
DB10675,SYN25663
DB10675,SYN25664
DB10676,SYN25665
DB10677,SYN25666
DB10678,SYN25667
DB10679,SYN25668
DB10681,SYN25669
DB10683,SYN25670
DB10685,SYN25671
DB10686,SYN25672
DB10687,SYN25673
DB10688,SYN25674
DB10688,SYN25675
DB10688,SYN25676
DB10690,SYN25677
DB10690,SYN25678
DB10691,SYN25679
DB10691,SYN25680
DB10693,SYN25681
DB10693,SYN25682
DB10694,SYN25683
DB10695,SYN25684
DB10696,SYN25685
DB10697,SYN25686
DB10697,SYN25687
DB10698,SYN25688
DB10699,SYN25689
DB10700,SYN25690
DB10701,SYN25691
DB10702,SYN25692
DB10703,SYN25693
DB10704,SYN25694
DB10704,SYN25695
DB10704,SYN25696
DB10705,SYN25697
DB10705,SYN25698
DB10705,SYN25699
DB10705,SYN25700
DB10705,SYN25701
DB10705,SYN25702
DB10705,SYN25703
DB10705,SYN25704
DB10705,SYN25705
DB10705,SYN25706
DB10705,SYN25707
DB10705,SYN25708
DB10706,SYN25709
DB10706,SYN25710
DB10707,SYN25711
DB10707,SYN25712
DB10708,SYN25713
DB10708,SYN25714
DB10708,SYN25715
DB10710,SYN25716
DB10710,SYN25717
DB10710,SYN25718
DB10710,SYN25719
DB10710,SYN25720
DB10710,SYN25721
DB10710,SYN25722
DB10710,SYN25723
DB10710,SYN25724
DB10710,SYN25725
DB10710,SYN25726
DB10710,SYN25727
DB10711,SYN25728
DB10711,SYN25729
DB10712,SYN25730
DB10712,SYN25731
DB10713,SYN25732
DB10713,SYN25733
DB10714,SYN25734
DB10714,SYN25735
DB10715,SYN25736
DB10715,SYN25737
DB10716,SYN25738
DB10716,SYN25739
DB10716,SYN25740
DB10717,SYN25741
DB10717,SYN25742
DB10718,SYN25743
DB10718,SYN25744
DB10719,SYN25745
DB10719,SYN25746
DB10719,SYN25747
DB10720,SYN25748
DB10720,SYN25749
DB10721,SYN25750
DB10721,SYN25751
DB10722,SYN25752
DB10722,SYN25753
DB10723,SYN25754
DB10723,SYN25755
DB10724,SYN25756
DB10724,SYN25757
DB10725,SYN25758
DB10725,SYN25759
DB10727,SYN25760
DB10728,SYN25761
DB10728,SYN25762
DB10729,SYN25763
DB10729,SYN25764
DB10730,SYN25765
DB10730,SYN25766
DB10731,SYN25767
DB10731,SYN25768
DB10732,SYN25769
DB10732,SYN25770
DB10733,SYN25771
DB10733,SYN25772
DB10734,SYN25773
DB10734,SYN25774
DB10735,SYN25775
DB10736,SYN25776
DB10736,SYN25777
DB10737,SYN25778
DB10737,SYN25779
DB10738,SYN25780
DB10738,SYN25781
DB10739,SYN25782
DB10739,SYN25783
DB10740,SYN25784
DB10740,SYN25785
DB10741,SYN25786
DB10741,SYN25787
DB10742,SYN25788
DB10742,SYN25789
DB10743,SYN25790
DB10743,SYN25791
DB10744,SYN25792
DB10744,SYN25793
DB10745,SYN25794
DB10745,SYN25795
DB10746,SYN25796
DB10746,SYN25797
DB10747,SYN25798
DB10747,SYN25799
DB10748,SYN25800
DB10748,SYN25801
DB10749,SYN25802
DB10749,SYN25803
DB10750,SYN25804
DB10750,SYN25805
DB10751,SYN25806
DB10751,SYN25807
DB10752,SYN25808
DB10752,SYN25809
DB10752,SYN25810
DB10753,SYN25811
DB10753,SYN25812
DB10754,SYN25813
DB10754,SYN25814
DB10754,SYN25815
DB10754,SYN25816
DB10754,SYN25817
DB10754,SYN25818
DB10755,SYN25819
DB10755,SYN25820
DB10756,SYN25821
DB10756,SYN25822
DB10757,SYN25823
DB10757,SYN25824
DB10758,SYN25825
DB10758,SYN25826
DB10758,SYN25827
DB10759,SYN25828
DB10759,SYN25829
DB10760,SYN25830
DB10760,SYN25831
DB10761,SYN25832
DB10761,SYN25833
DB10762,SYN25834
DB10762,SYN25835
DB10763,SYN25836
DB10763,SYN25837
DB10764,SYN25838
DB10764,SYN25839
DB10765,SYN25840
DB10765,SYN25841
DB10766,SYN25842
DB10766,SYN25843
DB10767,SYN25844
DB10767,SYN25845
DB10768,SYN25846
DB10768,SYN25847
DB10769,SYN25848
DB10769,SYN25849
DB10769,SYN25850
DB10769,SYN25851
DB10770,SYN25852
DB10770,SYN25853
DB10771,SYN25854
DB10771,SYN25855
DB10772,SYN25856
DB10772,SYN25857
DB10773,SYN25858
DB10774,SYN25859
DB10774,SYN25860
DB10775,SYN25861
DB10775,SYN25862
DB10776,SYN25863
DB10776,SYN25864
DB10777,SYN25865
DB10777,SYN25866
DB10778,SYN25867
DB10779,SYN25868
DB10780,SYN25869
DB10780,SYN25870
DB10781,SYN25871
DB10781,SYN25872
DB10782,SYN25873
DB10783,SYN25874
DB10783,SYN25875
DB10784,SYN25876
DB10784,SYN25877
DB10785,SYN25878
DB10785,SYN25879
DB10786,SYN25880
DB10787,SYN25881
DB10788,SYN25882
DB10788,SYN25883
DB10788,SYN25884
DB10788,SYN25885
DB10789,SYN25886
DB10789,SYN25887
DB10789,SYN25888
DB10789,SYN25889
DB10790,SYN25890
DB10790,SYN25891
DB10791,SYN25892
DB10792,SYN25893
DB10793,SYN25894
DB10794,SYN25895
DB10794,SYN25896
DB10795,SYN25897
DB10795,SYN25898
DB10795,SYN25899
DB10795,SYN25900
DB10796,SYN25901
DB10796,SYN25902
DB10796,SYN25903
DB10796,SYN25904
DB10796,SYN25905
DB10797,SYN25906
DB10797,SYN25907
DB10797,SYN25908
DB10797,SYN25909
DB10798,SYN25910
DB10798,SYN25911
DB10799,SYN25912
DB10799,SYN25913
DB10800,SYN25914
DB10800,SYN25915
DB10801,SYN25916
DB10801,SYN25917
DB10802,SYN25918
DB10802,SYN25919
DB10803,SYN25920
DB10803,SYN25921
DB10803,SYN25922
DB10804,SYN25923
DB10804,SYN25924
DB10805,SYN25925
DB10805,SYN25926
DB10805,SYN25927
DB10805,SYN25928
DB10805,SYN25929
DB10805,SYN25930
DB10805,SYN25931
DB10805,SYN25932
DB10806,SYN25933
DB10806,SYN25934
DB10806,SYN25935
DB10807,SYN25936
DB10808,SYN25937
DB10808,SYN25938
DB10809,SYN25939
DB10810,SYN25940
DB10811,SYN25941
DB10812,SYN25942
DB10812,SYN25943
DB10813,SYN25944
DB10814,SYN25945
DB10815,SYN25946
DB10815,SYN25947
DB10816,SYN25948
DB10816,SYN25949
DB10817,SYN25950
DB10818,SYN25951
DB10819,SYN25952
DB10819,SYN25953
DB10820,SYN25954
DB10821,SYN25955
DB10822,SYN25956
DB10823,SYN25957
DB10824,SYN25958
DB10825,SYN25959
DB10826,SYN25960
DB10827,SYN25961
DB10828,SYN25962
DB10829,SYN25963
DB10830,SYN25964
DB10831,SYN25965
DB10831,SYN25966
DB10832,SYN25967
DB10832,SYN25968
DB10833,SYN25969
DB10833,SYN25970
DB10834,SYN25971
DB10834,SYN25972
DB10835,SYN25973
DB10835,SYN25974
DB10835,SYN25975
DB10836,SYN25976
DB10836,SYN25977
DB10837,SYN25978
DB10837,SYN25979
DB10838,SYN25980
DB10838,SYN25981
DB10839,SYN25982
DB10840,SYN25983
DB10841,SYN25984
DB10842,SYN25985
DB10843,SYN25986
DB10844,SYN25987
DB10845,SYN25988
DB10845,SYN25989
DB10846,SYN25990
DB10846,SYN25991
DB10847,SYN25992
DB10848,SYN25993
DB10849,SYN25994
DB10850,SYN25995
DB10851,SYN25996
DB10851,SYN25997
DB10851,SYN25998
DB10851,SYN25999
DB10851,SYN26000
DB10851,SYN26001
DB10851,SYN26002
DB10851,SYN26003
DB10852,SYN26004
DB10853,SYN26005
DB10855,SYN26006
DB10855,SYN26007
DB10855,SYN26008
DB10855,SYN26009
DB10855,SYN26010
DB10856,SYN26011
DB10857,SYN26012
DB10857,SYN26013
DB10858,SYN26014
DB10858,SYN26015
DB10859,SYN26016
DB10859,SYN26017
DB10860,SYN26018
DB10860,SYN26019
DB10861,SYN26020
DB10862,SYN26021
DB10864,SYN26022
DB10865,SYN26023
DB10866,SYN26024
DB10866,SYN26025
DB10867,SYN26026
DB10867,SYN26027
DB10867,SYN26028
DB10867,SYN26029
DB10867,SYN26030
DB10867,SYN26031
DB10867,SYN26032
DB10867,SYN26033
DB10867,SYN26034
DB10868,SYN26035
DB10868,SYN26036
DB10869,SYN26037
DB10870,SYN26038
DB10871,SYN26039
DB10871,SYN26040
DB10872,SYN26041
DB10872,SYN26042
DB10873,SYN26043
DB10873,SYN26044
DB10874,SYN26045
DB10875,SYN26046
DB10876,SYN26047
DB10876,SYN26048
DB10877,SYN26049
DB10879,SYN26050
DB10879,SYN26051
DB10880,SYN26052
DB10880,SYN26053
DB10881,SYN26054
DB10882,SYN26055
DB10882,SYN26056
DB10883,SYN26057
DB10883,SYN26058
DB10884,SYN26059
DB10884,SYN26060
DB10885,SYN26061
DB10886,SYN26062
DB10886,SYN26063
DB10886,SYN26064
DB10886,SYN26065
DB10886,SYN26066
DB10886,SYN26067
DB10887,SYN26068
DB10887,SYN26069
DB10888,SYN26070
DB10888,SYN26071
DB10889,SYN26072
DB10889,SYN26073
DB10890,SYN26074
DB10891,SYN26075
DB10892,SYN26076
DB10892,SYN26077
DB10893,SYN26078
DB10893,SYN26079
DB10894,SYN26080
DB10894,SYN26081
DB10895,SYN26082
DB10895,SYN26083
DB10896,SYN26084
DB10896,SYN26085
DB10897,SYN26086
DB10897,SYN26087
DB10897,SYN26088
DB10897,SYN26089
DB10897,SYN26090
DB10897,SYN26091
DB10897,SYN26092
DB10897,SYN26093
DB10897,SYN26094
DB10897,SYN26095
DB10897,SYN26096
DB10897,SYN26097
DB10897,SYN26098
DB10898,SYN26099
DB10898,SYN26100
DB10899,SYN26101
DB10899,SYN26102
DB10900,SYN26103
DB10900,SYN26104
DB10901,SYN26105
DB10901,SYN26106
DB10902,SYN26107
DB10902,SYN26108
DB10903,SYN26109
DB10903,SYN26110
DB10904,SYN26111
DB10905,SYN26112
DB10905,SYN26113
DB10906,SYN26114
DB10907,SYN26115
DB10908,SYN26116
DB10908,SYN26117
DB10909,SYN26118
DB10909,SYN26119
DB10910,SYN26120
DB10910,SYN26121
DB10911,SYN26122
DB10911,SYN26123
DB10912,SYN26124
DB10912,SYN26125
DB10913,SYN26126
DB10913,SYN26127
DB10913,SYN26128
DB10913,SYN26129
DB10914,SYN26130
DB10914,SYN26131
DB10915,SYN26132
DB10916,SYN26133
DB10916,SYN26134
DB10917,SYN26135
DB10917,SYN26136
DB10917,SYN26137
DB10917,SYN26138
DB10917,SYN26139
DB10917,SYN26140
DB10917,SYN26141
DB10917,SYN26142
